numfven,codprod,codcon,nomdet,serdet,venfec,valuni,candet,ivapor,ivapes,totdet,numite,cosprod,tipsub,dctpor,coskar,undfra
28826,1002, ,silicona pegadit policarbonato 280, ,2022-05-18,20000.0,1.0,0.0,0.0,20000.0,1,17112.35,U,0.0,0.0,1
28826,10440, ,CUADERNOS 50 H, ,2022-05-18,800.0,10.0,0.0,0.0,8000.0,2,951.99,U,0.0,0.0,1
28827,10765, ,chapa derecha forte, ,2022-05-18,26000.0,6.0,0.0,0.0,156000.0,1,21693.7,U,0.0,20897.59,1
28828,10177, ,interruptor doble osblack, ,2022-05-18,5500.0,2.0,0.0,0.0,11000.0,1,4786.18,U,0.0,4095.56,1
28828,10138, ,caja plastica 4*4 2400 tercol, ,2022-05-18,900.0,1.0,0.0,0.0,900.0,2,639.99,U,0.0,613.21,1
28828,10937, ,tapa ciega 4*4 2400 blanca *10ud induma, ,2022-05-18,600.0,1.0,0.0,0.0,600.0,3,300.0,U,0.0,295.77,1
28829,11554, ,estuco listo del sur 25KG, ,2022-05-18,30000.0,1.0,0.0,0.0,30000.0,1,1120.0,U,0.0,1426.91,25
28830,10929, ,chapa bola yale 6374, ,2022-05-18,37000.0,1.0,0.0,0.0,37000.0,1,32100.0,U,0.0,32100.0,1
28831,10765, ,chapa derecha forte, ,2022-05-18,26000.0,6.0,0.0,0.0,156000.0,1,21693.7,U,0.0,21731.61,1
28831,10478, ,manija ventana zincada induma 5 pulg  par, ,2022-05-18,5000.0,2.0,0.0,0.0,10000.0,2,3000.0,U,0.0,3234.74,1
28831,10643, ,tor drywall 6*3/4, ,2022-05-18,3000.0,3.0,0.0,0.0,9000.0,3,18.0,U,0.0,19.11,100
28832,10765, ,chapa derecha forte, ,2022-05-18,27000.0,6.0,0.0,0.0,162000.0,1,21693.7,U,0.0,21731.61,1
28832,10478, ,manija ventana zincada induma 5 pulg  par, ,2022-05-18,5000.0,2.0,0.0,0.0,10000.0,2,3000.0,U,0.0,3234.74,1
28832,10643, ,tor drywall 6*3/4, ,2022-05-18,3000.0,3.0,0.0,0.0,9000.0,3,18.0,U,0.0,19.11,100
28833,1777, ,esmalte clasico negro brillante 1/4 pintuland , ,2022-05-18,21000.0,2.0,0.0,0.0,42000.0,1,15827.0,U,0.0,15583.51,1
28833,10765, ,chapa derecha forte, ,2022-05-18,27000.0,1.0,0.0,0.0,27000.0,2,21693.7,U,0.0,21731.61,1
28833,11387, ,ducha regadera cuadrada 6 pulg sin tubo, ,2022-05-18,18000.0,1.0,0.0,0.0,18000.0,3,14000.0,U,0.0,14000.0,1
28833,10538, ,llave lavamanos diamante colores, ,2022-05-18,9000.0,1.0,0.0,0.0,9000.0,4,5805.0,U,0.0,5805.0,1
28833,11119, ,vinilo cte tipo 3 blanco cuñete pintuland, ,2022-05-18,117000.0,1.0,0.0,0.0,117000.0,5,94248.0,U,0.0,92534.4,1
28834,10391, ,sika 101 mortero plus gris 2kg polvo, ,2022-05-18,18000.0,2.0,0.0,0.0,36000.0,1,15173.31,U,0.0,16390.47,1
28835,11216, ,chapa bola baño metal fanal, ,2022-05-18,18000.0,1.0,0.0,0.0,18000.0,1,16990.0,U,0.0,0.0,1
28836,10121, ,tablero 4 circuitos 1 linea 75a tercol, ,2022-05-18,36000.0,1.0,0.0,0.0,36000.0,1,30699.99,U,0.0,30699.99,1
28837,10817, ,tubo cortinero coarrugado 1/2 dorado-aluminio *6mt, ,2022-05-18,3800.0,3.0,0.0,0.0,11400.0,1,2962.9,U,0.0,2691.18,1
28838,10817, ,tubo cortinero coarrugado 1/2 dorado-aluminio *6mt, ,2022-05-18,3800.0,3.0,0.0,0.0,11400.0,1,2962.9,U,0.0,2691.18,1
28838,10188, ,soporte cortinero plastico colores 1/2 sencillo, ,2022-05-18,800.0,4.0,0.0,0.0,3200.0,2,500.0,U,0.0,486.53,1
28838,10921, ,tor drywall 6*1 1/4 ciento, ,2022-05-18,60.0,12.0,0.0,0.0,720.0,3,31.0,U,0.0,36.31,1
28838,10440, ,chjaz, ,2022-05-18,600.0,1.0,0.0,0.0,600.0,4,951.99,U,0.0,0.0,1
28838,10186, ,cortinero terminal colores plastico 1/2, ,2022-05-18,600.0,4.0,0.0,0.0,2400.0,5,263.0,U,0.0,211.97,1
28839,1386, ,malla reja 15*15 verde-negra 1.03*25 mt plastica agrotek, ,2022-05-18,7500.0,9.0,0.0,0.0,67500.0,1,5336.72,U,0.0,5619.42,1
28840,10687, ,cemento blanco argos *40kg, ,2022-05-18,1800.0,3.0,0.0,0.0,5400.0,1,1300.0,U,0.0,1295.04,1
28841,10163, ,terminal coaxial anillo unidad, ,2022-05-18,500.0,3.0,0.0,0.0,1500.0,1,160.0,U,0.0,160.0,1
28842,10174, ,ducha latina corriente 120v, ,2022-05-18,46000.0,1.0,0.0,0.0,46000.0,1,38000.0,U,0.0,41600.0,1
28842,10806, ,niple galvanizado 1/2 12 pulg-30cm, ,2022-05-18,8800.0,1.0,0.0,0.0,8800.0,2,7250.0,U,0.0,6131.8,1
28842,10333, ,union galvanizado 1/2, ,2022-05-18,2000.0,1.0,0.0,0.0,2000.0,3,1600.0,U,0.0,1606.67,1
28843,1087, ,arbol entradra hidrostatica 101883 gerfor, ,2022-05-18,22000.0,1.0,0.0,0.0,22000.0,1,16333.35,U,0.0,16333.35,1
28844,10966, ,escuadra refuerzo zincada 1/2, ,2022-05-19,300.0,20.0,0.0,0.0,6000.0,1,80.94,U,0.0,80.06,1
28844,10935, ,cable duplex centelsa-nexan #14 *100mt, ,2022-05-19,3100.0,4.0,0.0,0.0,12400.0,2,2773.05,U,0.0,2803.22,1
28845,11081, ,vinilo super tipo 1 blanco almendra gal pintuland, ,2022-05-19,66000.0,1.0,0.0,0.0,66000.0,1,53907.0,U,0.0,47453.18,1
28845,11554, ,estuco listo del sur 25KG, ,2022-05-19,30000.0,1.0,0.0,0.0,30000.0,2,1120.0,U,0.0,1426.91,25
28846,10546, ,cinta aislante adler vesta neg 20yarda gde, ,2022-05-19,2800.0,1.0,0.0,0.0,2800.0,1,2000.0,U,0.0,1994.65,1
28846,10878, ,cable alambre centelsa #12 negro *100mt, ,2022-05-19,2000.0,8.0,0.0,0.0,16000.0,2,1500.0,U,0.0,1710.84,1
28847,10110, ,taco 1x30 amp enchu luminex, ,2022-05-19,12500.0,2.0,0.0,0.0,25000.0,1,10900.0,U,0.0,10919.96,1
28847,10109, ,taco 1x20 amp enchu luminex, ,2022-05-19,12500.0,2.0,0.0,0.0,25000.0,2,11000.0,U,0.0,0.0,1
28847,10108, ,taco 1x60 amp enchu luminex, ,2022-05-19,13500.0,1.0,0.0,0.0,13500.0,3,8500.0,U,0.0,8500.0,1
28848,11085, ,vinilo super tipo 1 arena gal pintuland, ,2022-05-19,63000.0,1.0,0.0,0.0,63000.0,1,46053.0,U,0.0,43673.0,1
28849,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-19,31000.0,2.0,0.0,0.0,62000.0,1,590.0,U,0.0,590.0,50
28850,11715, ,manguera conduit 1/2 *50mt adler-pavco, ,2022-05-19,1600.0,1.0,0.0,0.0,1600.0,1,760.0,U,0.0,0.0,1
28851,10931, ,regleta 60amp *6 pares, ,2022-05-19,2000.0,1.0,0.0,0.0,2000.0,1,1291.54,U,0.0,1045.12,1
28852,10811, ,regleta 30amp *6 par, ,2022-05-19,1000.0,1.0,0.0,0.0,1000.0,1,800.0,U,0.0,737.5,1
28853,10687, ,cemento blanco argos *40kg, ,2022-05-19,1800.0,1.0,0.0,0.0,1800.0,1,1325.0,U,0.0,1325.0,1
28854,11241, ,pincel redondo o plano n.12, ,2022-05-19,1900.0,1.0,0.0,0.0,1900.0,1,1524.32,U,0.0,1519.85,1
28855,10676, ,casquete angulo 1pulg, ,2022-05-19,800.0,4.0,0.0,0.0,3200.0,1,400.0,U,0.0,0.0,1
28855,11626, ,cancamo abierto 41/64 forte, ,2022-05-19,500.0,2.0,0.0,0.0,1000.0,2,97.71,U,0.0,97.71,1
28856,12020, ,carreta bellota buggy plastica antipinchazo, ,2022-05-19,245000.0,1.0,0.0,0.0,245000.0,1,228812.13,U,0.0,222284.6,1
28856,10408, ,cinta de señalizacion peligro no pase 100 mts 75 mm generica, ,2022-05-19,9000.0,1.0,0.0,0.0,9000.0,2,5740.56,U,0.0,5740.56,1
28857,1520, ,cinta asfaltica alumband multiseal 20cm*10mt, ,2022-05-19,49000.0,2.0,0.0,0.0,98000.0,1,3913.91,U,0.0,3913.91,10
28857,10730, ,aerosol negro brillante 39 pinpinov 400ml, ,2022-05-19,7500.0,2.0,0.0,0.0,15000.0,2,5800.0,U,0.0,5748.36,1
28858,12006, ,silicona automotriz crc fresa 300ml, ,2022-05-19,12000.0,2.0,0.0,0.0,24000.0,1,8917.86,U,0.0,8917.86,1
28859,1864, ,medidor 1/2 volumetrico rango 200, ,2022-05-19,125000.0,1.0,0.0,0.0,125000.0,1,102478.89,U,0.0,102478.89,1
28860,11616, ,manija tiradera zamak niquel 88ml vera, ,2022-05-19,3000.0,1.0,0.0,0.0,3000.0,1,2265.95,U,0.0,2280.56,1
28861,12193, ,panel mercury incrustar 12w, ,2022-05-19,10800.0,6.0,0.0,0.0,64800.0,1,8787.0,U,0.0,8621.33,1
28862,11257, ,paternit 100 gr, ,2022-05-19,7500.0,1.0,0.0,0.0,7500.0,1,5800.0,U,0.0,6444.44,1
28862,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-19,1000.0,3.0,0.0,0.0,3000.0,2,590.0,U,0.0,588.03,1
28863,10699, ,cemento san marcos-argos-cemex bto 50kg, ,2022-05-19,1000.0,1.0,0.0,0.0,1000.0,1,590.0,U,0.0,588.03,1
28864,11855, ,vinilo tipo 1 vinilico blanco almendra gal ico, ,2022-05-19,52000.0,1.0,0.0,0.0,52000.0,1,34313.65,U,0.0,42482.65,1
28864,10374, ,lija roja premier #220, ,2022-05-19,1700.0,1.0,0.0,0.0,1700.0,2,1294.34,U,0.0,1307.76,1
28864,12237, ,estuco bronco bolsa 1k, ,2022-05-19,4000.0,1.0,0.0,0.0,4000.0,3,2885.0,U,0.0,2848.57,1
28865,1111, ,clavo madera sin cabeza 2pulg, ,2022-05-19,5500.0,1.0,0.0,0.0,5500.0,1,2734.81,U,0.0,2734.81,1
28865,12304, ,clavo madera sin cabeza 1 1/2 puma cal 15, ,2022-05-19,5500.0,1.0,0.0,0.0,5500.0,2,2584.26,U,0.0,2584.26,1
28866,1445, ,cable alambre #8 centelsa amarillo *100m, ,2022-05-19,5000.0,3.0,0.0,0.0,15000.0,1,4200.0,U,0.0,4285.72,1
28867,10445, ,clavo madera caj 50ud 2-2.2-3 pulg, ,2022-05-19,3600.0,1.0,0.0,0.0,3600.0,1,3022.6,U,0.0,3022.6,1
28867,11682, ,tela cerramiento verde  protelas 210*100 mtrs, ,2022-05-19,2500.0,50.0,0.0,0.0,125000.0,2,1873.23,U,0.0,1885.6,1
28868,10391, ,sika 101 mortero plus gris 2kg polvo, ,2022-05-19,18000.0,1.0,0.0,0.0,18000.0,1,15173.31,U,0.0,16390.47,1
28869,10329, ,grata lisa taurus 4pulgtgc-4l, ,2022-05-19,11000.0,2.0,0.0,0.0,22000.0,1,9000.0,U,0.0,9000.0,1
28870,11970, ,pegacor ultra gris 25k ceramica exterior, ,2022-05-19,31000.0,1.0,0.0,0.0,31000.0,1,28024.5,U,0.0,27884.17,1
28871,1193, ,tubo sanitario liviano 2pulg, ,2022-05-19,6000.0,1.0,0.0,0.0,6000.0,1,3391.67,U,0.0,3021.03,1
28871,11552, ,pegasur enchape gris 25k del sur, ,2022-05-19,13000.0,2.0,0.0,0.0,26000.0,2,440.0,U,0.0,440.0,25
28871,12303, ,suprasol  1/64 verde, ,2022-05-19,10000.0,1.0,0.0,0.0,10000.0,3,8283.95,U,0.0,8283.95,1
28871,11904, ,rejilla sosco cuadrado 8*8*2, ,2022-05-19,4800.0,1.0,0.0,0.0,4800.0,4,4000.0,U,0.0,3671.43,1
28872,2280, ,llave lavaplatos hydra blanco, ,2022-05-19,25000.0,1.0,0.0,0.0,25000.0,1,16000.0,U,0.0,16000.0,1
28873,1087, ,arbol entradra hidrostatica 101883 gerfor, ,2022-05-19,22000.0,1.0,0.0,0.0,22000.0,1,16333.35,U,0.0,16333.35,1
28874,1341, ,estuco join acrilico cuñete, ,2022-05-19,69000.0,1.0,0.0,0.0,69000.0,1,64000.0,U,0.0,64813.31,1
28875,11607, ,espatula mango caucho 5 pulg pinpinov, ,2022-05-19,4500.0,1.0,0.0,0.0,4500.0,1,3500.0,U,0.0,3030.33,1
28876,11175, ,timbre indusatrial rojo vera 4pulg, ,2022-05-19,16000.0,1.0,0.0,0.0,16000.0,1,12392.66,U,0.0,12195.91,1
28876,1602, ,cable duplex 2x16 *100m pinpinov, ,2022-05-19,1000.0,15.0,0.0,0.0,15000.0,2,505.06,U,0.0,517.37,1
28876,10525, ,pulsador timbre incrustar mercury-uduke, ,2022-05-19,4000.0,1.0,0.0,0.0,4000.0,3,3214.19,U,0.0,3045.16,1
28877,10448, ,guante inge carnaza amarillo corto reforzado *12ud, ,2022-05-19,6000.0,2.0,0.0,0.0,12000.0,1,4166.0,U,0.0,3866.66,1
28877,11889, ,disco pulir 4 1/2, ,2022-05-19,6000.0,1.0,0.0,0.0,6000.0,2,4800.0,U,0.0,4688.28,1
28877,10241, ,gafa transparente pata negra, ,2022-05-19,4000.0,1.0,0.0,0.0,4000.0,3,1650.0,U,0.0,1962.86,1
28877,11501, ,lapiz rojo, ,2022-05-19,1200.0,1.0,0.0,0.0,1200.0,4,741.01,U,0.0,612.18,1
28877,10521, ,tee naranja multitoma recta 3puestos mercury , ,2022-05-19,6000.0,1.0,0.0,0.0,6000.0,5,4610.0,U,0.0,2214.33,1
28878,10435, ,tubo pvc presion gerfor-indexcol 1/2 *6mt, ,2022-05-19,2500.0,5.0,0.0,0.0,12500.0,1,1750.0,U,0.0,1859.75,1
28878,10440, ,tubo presion 1/2, ,2022-05-19,12800.0,2.0,0.0,0.0,25600.0,2,951.99,U,0.0,0.0,1
28879,11331, ,escuadra refuerzo zincad 2pulg, ,2022-05-19,700.0,1.0,0.0,0.0,700.0,1,487.76,U,0.0,589.93,1
28879,10440, ,varios, ,2022-05-19,1300.0,1.0,0.0,0.0,1300.0,2,951.99,U,0.0,0.0,1
28880,1171, ,protector grada aluminio *6 m, ,2022-05-19,38000.0,1.0,0.0,0.0,38000.0,1,4650.0,U,0.0,5451.97,6
28880,1171, ,protector grada aluminio *6 m, ,2022-05-19,6500.0,3.0,0.0,0.0,19500.0,2,4650.0,U,0.0,5451.97,1
28881,11406, ,puntas de tope taladro estructura, ,2022-05-19,9500.0,1.0,0.0,0.0,9500.0,1,608.0,U,0.0,0.0,10
28882,11317, ,pistola calefateo naranja, ,2022-05-19,9000.0,1.0,0.0,0.0,9000.0,1,3800.0,U,0.0,3800.0,1
28883,1848, ,pistola calefateo forte 9 pulg amarilla, ,2022-05-19,10000.0,1.0,0.0,0.0,10000.0,1,7287.49,U,0.0,7319.46,1
28884,10136, ,caja 5800 plastica tercol-induma 2*4pulg, ,2022-05-19,900.0,5.0,0.0,0.0,4500.0,1,481.52,U,0.0,455.76,1
28885,2340, ,llave lavaplatos slim gerfor, ,2022-05-19,41000.0,1.0,0.0,0.0,41000.0,1,0.0,U,0.0,0.0,1
28885,11345, ,cinta teflon eco, ,2022-05-19,700.0,1.0,0.0,0.0,700.0,2,450.0,U,0.0,450.0,1
28886,11864, ,suprasol verde 1/132, ,2022-05-19,5200.0,1.0,0.0,0.0,5200.0,1,4262.58,U,0.0,4000.78,1
28887,10682, ,cable alambre centelsa #10 rojo *100mt, ,2022-05-19,3100.0,50.0,0.0,0.0,155000.0,1,2600.0,U,0.0,2601.69,1
28887,10684, ,cable alalmbre centelsa #14 verde *100mt, ,2022-05-19,1450.0,50.0,0.0,0.0,72500.0,2,1265.0,U,0.0,1496.11,1
28887,10711, ,cable alambre centelsa #12 blanco *100mt, ,2022-05-19,175000.0,1.0,0.0,0.0,175000.0,3,1500.0,U,0.0,1494.67,100
28887,10878, ,cable alambre centelsa #12 negro *100mt, ,2022-05-19,175000.0,1.0,0.0,0.0,175000.0,4,1500.0,U,0.0,1710.84,100
28887,10686, ,cable alambre centelsa#14 amarillo *100mt, ,2022-05-19,1450.0,50.0,0.0,0.0,72500.0,5,1210.23,U,0.0,813135.4,1
28887,10138, ,caja plastica 4*4 2400 tercol, ,2022-05-19,900.0,1.0,0.0,0.0,900.0,6,639.99,U,0.0,613.21,1
28887,10546, ,cinta aislante adler vesta neg 20yarda gde, ,2022-05-19,2800.0,1.0,0.0,0.0,2800.0,7,2000.0,U,0.0,1994.65,1
28888,1445, ,cable alambre #8 centelsa amarillo *100m, ,2022-05-19,5000.0,15.0,0.0,0.0,75000.0,1,4200.0,U,0.0,4285.72,1
28888,10682, ,cable alambre centelsa #10 rojo *100mt, ,2022-05-19,3100.0,50.0,0.0,0.0,155000.0,2,2600.0,U,0.0,2601.69,1
28888,10880, ,cable alambre centelsa #12 azul *100mt, ,2022-05-19,185000.0,1.0,0.0,0.0,185000.0,3,1470.0,U,0.0,2488.78,100
28888,10711, ,cable alambre centelsa #12 blanco *100mt, ,2022-05-19,185000.0,1.0,0.0,0.0,185000.0,4,1500.0,U,0.0,1494.67,100
28888,10684, ,cable alalmbre centelsa #14 verde *100mt, ,2022-05-19,135000.0,1.0,0.0,0.0,135000.0,5,1265.0,U,0.0,1496.11,100
28888,10686, ,cable alambre centelsa#14 amarillo *100mt, ,2022-05-19,1500.0,50.0,0.0,0.0,75000.0,6,1210.23,U,0.0,813135.4,1
28888,10546, ,cinta aislante adler vesta neg 20yarda gde, ,2022-05-19,2800.0,2.0,0.0,0.0,5600.0,7,2000.0,U,0.0,1994.65,1
28888,1151, ,toma + interruptor osblack, ,2022-05-19,4800.0,2.0,0.0,0.0,9600.0,8,3650.0,U,0.0,3650.0,1
28888,11610, ,interruptor sencillo mercury-osblack, ,2022-05-19,3500.0,8.0,0.0,0.0,28000.0,9,2850.0,U,0.0,2796.15,1
28888,10177, ,interruptor doble osblack, ,2022-05-19,5500.0,2.0,0.0,0.0,11000.0,10,4786.18,U,0.0,4095.56,1
28888,11609, ,toma doble mercury-osblack, ,2022-05-19,4500.0,18.0,0.0,0.0,81000.0,11,3800.0,U,0.0,3646.2,1
28889,10703, ,ducha kontiki dirigible k-002, ,2022-05-19,66000.0,2.0,0.0,0.0,132000.0,1,62475.0,U,0.0,62475.0,1
28890,10817, ,tubo cortinero coarrugado 1/2 dorado-aluminio *6mt, ,2022-05-19,20000.0,2.0,0.0,0.0,40000.0,1,2962.9,U,0.0,2691.18,6
28890,10190, ,plafon cortinero colores plastico 1/2, ,2022-05-19,700.0,12.0,0.0,0.0,8400.0,2,400.0,U,0.0,346.96,1
28890,10440, ,cha torn, ,2022-05-19,2400.0,1.0,0.0,0.0,2400.0,3,951.99,U,0.0,0.0,1
28891,1077, ,registro ducha briza x1 grival 324403331, ,2022-05-19,38000.0,1.0,0.0,0.0,38000.0,1,27786.5,U,0.0,26922.51,1
28892,11345, ,cinta teflon eco, ,2022-05-19,700.0,1.0,0.0,0.0,700.0,1,450.0,U,0.0,450.0,1
28892,10806, ,niple galvanizado 1/2 12 pulg-30cm, ,2022-05-19,8800.0,1.0,0.0,0.0,8800.0,2,7250.0,U,0.0,6131.8,1
28892,10332, ,codo galvanizado 1/2, ,2022-05-19,2000.0,1.0,0.0,0.0,2000.0,3,1500.0,U,0.0,1506.42,1
28893,10702, ,ducha kontiki k-106, ,2022-05-19,62000.0,1.0,0.0,0.0,62000.0,1,55097.0,U,0.0,52875.67,1
28894,1652, ,cuchilla caladora de 5 wei tao, ,2022-05-19,7000.0,1.0,0.0,0.0,7000.0,1,5500.0,U,0.0,5500.0,1
28895,10127, ,panel led redondo enerlux 6w incrustar, ,2022-05-20,7000.0,2.0,0.0,0.0,14000.0,1,30699.99,U,0.0,10282.78,1
28895,10966, ,escuadra refuerzo zincada 1/2, ,2022-05-20,300.0,20.0,0.0,0.0,6000.0,2,80.94,U,0.0,80.06,1
28895,11008, ,tor drywall 6*1 1/2 ciento, ,2022-05-20,70.0,50.0,0.0,0.0,3500.0,3,40.0,U,0.0,38.17,1
28895,10546, ,cinta aislante adler vesta neg 20yarda gde, ,2022-05-20,2800.0,1.0,0.0,0.0,2800.0,4,2000.0,U,0.0,1994.65,1
28895,12125, ,interruptor sobreponer sencillo osblack huevo, ,2022-05-20,2500.0,1.0,0.0,0.0,2500.0,5,1950.0,U,0.0,2688.04,1
28895,10620, ,chazo plastico ranurado 1/4 broca ciento, ,2022-05-20,50.0,30.0,0.0,0.0,1500.0,6,19.5,U,0.0,19.92,1
28896,10390, ,estuco sika joint compound 27kg caneca, ,2022-05-20,54000.0,1.0,0.0,0.0,54000.0,1,49000.0,U,0.0,49219.17,1
28896,11106, ,vinilo cte tipo 3 blanco gal pintuland, ,2022-05-20,28000.0,1.0,0.0,0.0,28000.0,2,21063.0,U,0.0,21068.44,1
28897,1561, ,martillo herragro 1503 29 mm mango acero, ,2022-05-20,26000.0,1.0,0.0,0.0,26000.0,1,21884.1,U,0.0,21884.1,1
28898,11246, ,soga manila verde tesicol 3mm *1000mt, ,2022-05-20,200.0,5.0,0.0,0.0,1000.0,1,59.06,U,0.0,59.05,1
28898,10950, ,pegacor blanco interior 10kg, ,2022-05-20,2000.0,1.0,0.0,0.0,2000.0,2,1445.0,U,0.0,220319.82,1
28899,10264, ,silicona tubo kaudal  300ml transp, ,2022-05-20,9000.0,1.0,0.0,0.0,9000.0,1,7589.82,U,0.0,7589.82,1
28900,10682, ,cable alambre centelsa #10 rojo *100mt, ,2022-05-20,3100.0,6.0,0.0,0.0,18600.0,1,2600.0,U,0.0,2601.69,1
28900,10711, ,cable alambre centelsa #12 blanco *100mt, ,2022-05-20,2000.0,6.0,0.0,0.0,12000.0,2,1500.0,U,0.0,1494.67,1
28901,11780, ,manguera nivel 1/4 *100mt, ,2022-05-20,900.0,3.0,0.0,0.0,2700.0,1,600.0,U,0.0,600.0,1
28902,1246, ,cepillo alambre *2ud, ,2022-05-20,6000.0,1.0,0.0,0.0,6000.0,1,3800.0,U,0.0,3824.91,1
28903,1246, ,cepillo alambre *2ud, ,2022-05-20,6000.0,1.0,0.0,0.0,6000.0,1,3800.0,U,0.0,3824.91,1
28904,1272, ,cortina para baño de 450 gr, ,2022-05-20,8500.0,1.0,0.0,0.0,8500.0,1,5500.0,U,0.0,5679.75,1
28904,1099, ,cortina de baño , ,2022-05-20,17000.0,1.0,0.0,0.0,17000.0,2,8687.0,U,0.0,11274.8,1
28905,11717, ,socked sencillo cafe, ,2022-05-20,1300.0,4.0,0.0,0.0,5200.0,1,900.0,U,0.0,876.92,1
28906,11246, ,soga manila verde tesicol 3mm *1000mt, ,2022-05-20,200.0,30.0,0.0,0.0,6000.0,1,59.06,U,0.0,59.05,1
28907,1403, ,plastico 2 mts doblado * 100 calibre 6, ,2022-05-20,4000.0,6.0,0.0,0.0,24000.0,1,2960.0,U,0.0,3363.64,1
28907,10576, ,clavo acero estriado vertical 2 pulg, ,2022-05-20,7800.0,1.0,0.0,0.0,7800.0,2,6722.1,U,0.0,6585.67,1
28908,2201, ,sifon flexible con canast lavamanos, ,2022-05-20,16000.0,1.0,0.0,0.0,16000.0,1,12500.0,U,0.0,12500.0,1
28909,11895, ,grifo gerfor brillante amarillo, ,2022-05-20,22000.0,1.0,0.0,0.0,22000.0,1,18155.43,U,0.0,17463.21,1
28910,10233, ,lija omega #150 octavo, ,2022-05-20,1400.0,2.0,0.0,0.0,2800.0,1,894.88,U,0.0,976.56,1
28911,11889, ,disco pulir 4 1/2, ,2022-05-20,6000.0,1.0,0.0,0.0,6000.0,1,4800.0,U,0.0,4688.28,1
28912,1087, ,arbol entradra hidrostatica 101883 gerfor, ,2022-05-20,22000.0,1.0,0.0,0.0,22000.0,1,16333.35,U,0.0,16333.35,1
28913,11020, ,soldadura varilla metal amarilla 1/8 e6011 west arco 5kg, ,2022-05-20,17000.0,1.0,0.0,0.0,17000.0,1,14500.0,U,0.0,0.0,1
28914,10915, ,clavo acero estriado vertical 1pulg *libra, ,2022-05-20,7800.0,1.0,0.0,0.0,7800.0,1,6722.1,U,0.0,6840.43,1
28915,10915, ,clavo acero estriado vertical 1pulg *libra, ,2022-05-20,7800.0,2.0,0.0,0.0,15600.0,1,6722.1,U,0.0,6840.43,1
28916,10374, ,lija roja premier #220, ,2022-05-20,1700.0,4.0,0.0,0.0,6800.0,1,1294.34,U,0.0,1307.76,1
28917,11009, ,tor drywall 8*2 ciento, ,2022-05-20,90.0,50.0,0.0,0.0,4500.0,1,68.0,U,0.0,-1632.01,1
28917,10615, ,chazo plastico aleta 5/16 broca doc., ,2022-05-20,800.0,4.0,0.0,0.0,3200.0,2,26.0,U,0.0,-6.98,12
28918,11552, ,pegasur enchape gris 25k del sur, ,2022-05-20,13000.0,2.0,0.0,0.0,26000.0,1,440.0,U,0.0,476.64,25
28919,11426, ,guante inge carnaza amarillo largo par, ,2022-05-20,8000.0,1.0,0.0,0.0,8000.0,1,5416.66,U,0.0,5391.02,1
28920,11484, ,chazo plastico mariposa caiman 5/16, ,2022-05-20,250.0,1.0,0.0,0.0,250.0,1,84.0,U,0.0,84.0,1
28920,11047, ,soporte metalico cortinero colores doble, ,2022-05-20,2700.0,4.0,0.0,0.0,10800.0,2,1850.0,U,0.0,1853.49,1
28920,1417, ,tor drywal 8*3 ciento, ,2022-05-20,150.0,8.0,0.0,0.0,1200.0,3,89.25,U,0.0,82.74,1
28920,10187, ,cortinero terminal plastico colores 3/4, ,2022-05-20,700.0,4.0,0.0,0.0,2800.0,4,400.0,U,0.0,306.1,1
28920,10818, ,tubo cortinero coarrugado dorado-anoloc 3/4 *6mt, ,2022-05-20,5500.0,2.0,0.0,0.0,11000.0,5,4506.33,U,0.0,3738.13,1
28921,11484, ,chazo plastico mariposa caiman 5/16, ,2022-05-20,250.0,7.0,0.0,0.0,1750.0,1,84.0,U,0.0,84.0,1
28922,10601, ,union sanitario 4pulg eco, ,2022-05-20,4000.0,1.0,0.0,0.0,4000.0,1,3200.0,U,0.0,2875.83,1
28922,10764, ,buje sanitario pvc 4*3, ,2022-05-20,5500.0,1.0,0.0,0.0,5500.0,2,4364.92,U,0.0,4364.92,1
28923,10157, ,union sanitaria 2 eco, ,2022-05-20,1500.0,1.0,0.0,0.0,1500.0,1,1100.0,U,0.0,1078.4,1
28924,11585, ,union cpvc celta 1/2, ,2022-05-20,1200.0,3.0,0.0,0.0,3600.0,1,912.27,U,0.0,877.14,1
28924,10381, ,codo  cpvc 1/2 90 grados, ,2022-05-20,1600.0,5.0,0.0,0.0,8000.0,2,1034.37,U,0.0,1088.49,1
28924,10488, ,macho presion cpvc celta 1/2, ,2022-05-20,1700.0,6.0,0.0,0.0,10200.0,3,1516.06,U,0.0,1357.48,1
28924,11584, ,tee cpvc celta 1/2, ,2022-05-20,2000.0,3.0,0.0,0.0,6000.0,4,1528.0,U,0.0,1514.44,1
28924,10771, ,cinta teflon industrial, ,2022-05-20,2500.0,1.0,0.0,0.0,2500.0,5,1650.0,U,0.0,1650.0,1
28924,10939, ,yeso escayola bto *25 kilos, ,2022-05-20,1800.0,2.0,0.0,0.0,3600.0,6,1360.0,U,0.0,1345.72,1
28925,10666, ,casquete cuadrada 3*1 1/2, ,2022-05-20,2000.0,29.0,0.0,0.0,58000.0,1,1300.0,U,0.0,1300.0,1
28926,11996, ,wing piragua media luna terrazo, ,2022-05-20,4500.0,1.0,0.0,0.0,4500.0,1,2933.35,U,0.0,2841.43,1
